GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,LHT001,LHT002,LHT003,LHT004
"G3000870","2010","4","8","Montana","30","Rosebud County","087",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Rosebud County",3395,1058,1201,1136
"G3000890","2010","4","8","Montana","30","Sanders County","089",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sanders County",5121,1958,1886,1277
"G3000910","2010","4","8","Montana","30","Sheridan County","091",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sheridan County",1587,440,766,381
"G3000930","2010","4","8","Montana","30","Silver Bow County","093",,,,,,,,,,,"15580","99999","999",,,,,,,,,,,,"Silver Bow County",14932,5904,4190,4838
"G3000950","2010","4","8","Montana","30","Stillwater County","095",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Stillwater County",3796,1777,1183,836
"G3000970","2010","4","8","Montana","30","Sweet Grass County","097",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sweet Grass County",1590,593,519,478
"G3000990","2010","4","8","Montana","30","Teton County","099",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Teton County",2450,987,852,611
"G3001010","2010","4","8","Montana","30","Toole County","101",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Toole County",2015,662,690,663
"G3001030","2010","4","8","Montana","30","Treasure County","103",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Treasure County",335,91,150,94
"G3001050","2010","4","8","Montana","30","Valley County","105",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Valley County",3198,1102,1248,848
"G3001070","2010","4","8","Montana","30","Wheatland County","107",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Wheatland County",887,255,377,255
"G3001090","2010","4","8","Montana","30","Wibaux County","109",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Wibaux County",457,141,189,127
"G3001110","2010","4","8","Montana","30","Yellowstone County","111",,,,,,,,,,,"13740","99999","999",,,,,,,,,,,,"Yellowstone County",60672,28347,13182,19143
"G3100010","2010","2","4","Nebraska","31","Adams County","001",,,,,,,,,,,"25580","99999","999",,,,,,,,,,,,"Adams County",12466,4992,3434,4040
"G3100030","2010","2","4","Nebraska","31","Antelope County","003",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Antelope County",2841,910,1249,682
"G3100050","2010","2","4","Nebraska","31","Arthur County","005",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Arthur County",187,34,93,60
"G3100070","2010","2","4","Nebraska","31","Banner County","007",,,,,,,,,,,"42420","99999","999",,,,,,,,,,,,"Banner County",293,96,103,94
"G3100090","2010","2","4","Nebraska","31","Blaine County","009",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Blaine County",196,59,77,60
"G3100110","2010","2","4","Nebraska","31","Boone County","011",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Boone County",2336,775,977,584
"G3100130","2010","2","4","Nebraska","31","Box Butte County","013",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Box Butte County",4738,1909,1392,1437
"G3100150","2010","2","4","Nebraska","31","Boyd County","015",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Boyd County",942,260,478,204
"G3100170","2010","2","4","Nebraska","31","Brown County","017",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Brown County",1449,430,628,391
"G3100190","2010","2","4","Nebraska","31","Buffalo County","019",,,,,,,,,,,"28260","99999","999",,,,,,,,,,,,"Buffalo County",18037,7392,4033,6612
"G3100210","2010","2","4","Nebraska","31","Burt County","021",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Burt County",2906,1117,1080,709
"G3100230","2010","2","4","Nebraska","31","Butler County","023",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Butler County",3391,1403,1230,758
"G3100250","2010","2","4","Nebraska","31","Cass County","025",,,,,,,,,,,"36540","99999","420",,,,,,,,,,,,"Cass County",9698,5479,2360,1859
"G3100270","2010","2","4","Nebraska","31","Cedar County","027",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Cedar County",3539,1342,1525,672
"G3100290","2010","2","4","Nebraska","31","Chase County","029",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Chase County",1681,610,641,430
"G3100310","2010","2","4","Nebraska","31","Cherry County","031",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Cherry County",2530,760,874,896
"G3100330","2010","2","4","Nebraska","31","Cheyenne County","033",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Cheyenne County",4298,1797,1218,1283
"G3100350","2010","2","4","Nebraska","31","Clay County","035",,,,,,,,,,,"25580","99999","999",,,,,,,,,,,,"Clay County",2649,1010,1037,602
"G3100370","2010","2","4","Nebraska","31","Colfax County","037",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Colfax County",3618,1392,1294,932
"G3100390","2010","2","4","Nebraska","31","Cuming County","039",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Cuming County",3756,1331,1334,1091
"G3100410","2010","2","4","Nebraska","31","Custer County","041",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Custer County",4714,1671,1775,1268
"G3100430","2010","2","4","Nebraska","31","Dakota County","043",,,,,,,,,,,"43580","99999","512",,,,,,,,,,,,"Dakota County",7218,2896,1716,2606
"G3100450","2010","2","4","Nebraska","31","Dawes County","045",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Dawes County",3684,1105,1108,1471
"G3100470","2010","2","4","Nebraska","31","Dawson County","047",,,,,,,,,,,"30420","99999","999",,,,,,,,,,,,"Dawson County",8899,3674,2448,2777
"G3100490","2010","2","4","Nebraska","31","Deuel County","049",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Deuel County",867,325,352,190
"G3100510","2010","2","4","Nebraska","31","Dixon County","051",,,,,,,,,,,"43580","99999","512",,,,,,,,,,,,"Dixon County",2370,937,875,558
"G3100530","2010","2","4","Nebraska","31","Dodge County","053",,,,,,,,,,,"23340","99999","420",,,,,,,,,,,,"Dodge County",14990,5978,3916,5096
"G3100550","2010","2","4","Nebraska","31","Douglas County","055",,,,,,,,,,,"36540","99999","420",,,,,,,,,,,,"Douglas County",202411,96813,30586,75012
"G3100570","2010","2","4","Nebraska","31","Dundy County","057",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Dundy County",897,232,419,246
"G3100590","2010","2","4","Nebraska","31","Fillmore County","059",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Fillmore County",2483,877,1043,563
"G3100610","2010","2","4","Nebraska","31","Franklin County","061",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Franklin County",1406,431,698,277
"G3100630","2010","2","4","Nebraska","31","Frontier County","063",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Frontier County",1168,404,421,343
"G3100650","2010","2","4","Nebraska","31","Furnas County","065",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Furnas County",2185,732,887,566
"G3100670","2010","2","4","Nebraska","31","Gage County","067",,,,,,,,,,,"13100","99999","999",,,,,,,,,,,,"Gage County",9422,3724,2976,2722
"G3100690","2010","2","4","Nebraska","31","Garden County","069",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Garden County",961,240,437,284
"G3100710","2010","2","4","Nebraska","31","Garfield County","071",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Garfield County",935,280,380,275
"G3100730","2010","2","4","Nebraska","31","Gosper County","073",,,,,,,,,,,"30420","99999","999",,,,,,,,,,,,"Gosper County",849,330,325,194
"G3100750","2010","2","4","Nebraska","31","Grant County","075",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Grant County",277,64,118,95
"G3100770","2010","2","4","Nebraska","31","Greeley County","077",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Greeley County",1069,339,512,218
"G3100790","2010","2","4","Nebraska","31","Hall County","079",,,,,,,,,,,"24260","99999","999",,,,,,,,,,,,"Hall County",22196,9088,5241,7867
"G3100810","2010","2","4","Nebraska","31","Hamilton County","081",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hamilton County",3563,1613,1120,830
"G3100830","2010","2","4","Nebraska","31","Harlan County","083",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Harlan County",1519,567,625,327
"G3100850","2010","2","4","Nebraska","31","Hayes County","085",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hayes County",414,121,168,125
"G3100870","2010","2","4","Nebraska","31","Hitchcock County","087",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hitchcock County",1301,411,575,315
"G3100890","2010","2","4","Nebraska","31","Holt County","089",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Holt County",4447,1528,1718,1201
"G3100910","2010","2","4","Nebraska","31","Hooker County","091",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Hooker County",326,108,145,73
"G3100930","2010","2","4","Nebraska","31","Howard County","093",,,,,,,,,,,"24260","99999","999",,,,,,,,,,,,"Howard County",2625,1145,868,612
"G3100950","2010","2","4","Nebraska","31","Jefferson County","095",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Jefferson County",3348,1200,1279,869
"G3100970","2010","2","4","Nebraska","31","Johnson County","097",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Johnson County",1847,683,687,477
"G3100990","2010","2","4","Nebraska","31","Kearney County","099",,,,,,,,,,,"28260","99999","999",,,,,,,,,,,,"Kearney County",2681,1107,909,665
"G3101010","2010","2","4","Nebraska","31","Keith County","101",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Keith County",3753,1473,1258,1022
"G3101030","2010","2","4","Nebraska","31","Keya Paha County","103",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Keya Paha County",381,89,208,84
"G3101050","2010","2","4","Nebraska","31","Kimball County","105",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Kimball County",1673,613,602,458
"G3101070","2010","2","4","Nebraska","31","Knox County","107",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Knox County",3647,1125,1634,888
"G3101090","2010","2","4","Nebraska","31","Lancaster County","109",,,,,,,,,,,"30700","99999","999",,,,,,,,,,,,"Lancaster County",113373,51325,17984,44064
"G3101110","2010","2","4","Nebraska","31","Lincoln County","111",,,,,,,,,,,"35820","99999","999",,,,,,,,,,,,"Lincoln County",15025,6273,3843,4909
"G3101130","2010","2","4","Nebraska","31","Logan County","113",,,,,,,,,,,"35820","99999","999",,,,,,,,,,,,"Logan County",325,129,111,85
"G3101150","2010","2","4","Nebraska","31","Loup County","115",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Loup County",275,100,102,73
"G3101170","2010","2","4","Nebraska","31","McPherson County","117",,,,,,,,,,,"35820","99999","999",,,,,,,,,,,,"McPherson County",211,59,91,61
"G3101190","2010","2","4","Nebraska","31","Madison County","119",,,,,,,,,,,"35740","99999","999",,,,,,,,,,,,"Madison County",13939,5551,3617,4771
"G3101210","2010","2","4","Nebraska","31","Merrick County","121",,,,,,,,,,,"24260","99999","999",,,,,,,,,,,,"Merrick County",3151,1303,1042,806
"G3101230","2010","2","4","Nebraska","31","Morrill County","123",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Morrill County",2085,738,747,600
"G3101250","2010","2","4","Nebraska","31","Nance County","125",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Nance County",1525,567,605,353
"G3101270","2010","2","4","Nebraska","31","Nemaha County","127",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Nemaha County",2952,1159,938,855
"G3101290","2010","2","4","Nebraska","31","Nuckolls County","129",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Nuckolls County",2079,590,1012,477
"G3101310","2010","2","4","Nebraska","31","Otoe County","131",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Otoe County",6362,2839,1820,1703
"G3101330","2010","2","4","Nebraska","31","Pawnee County","133",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pawnee County",1230,353,626,251
"G3101350","2010","2","4","Nebraska","31","Perkins County","135",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Perkins County",1239,466,498,275
"G3101370","2010","2","4","Nebraska","31","Phelps County","137",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Phelps County",3779,1594,1125,1060
"G3101390","2010","2","4","Nebraska","31","Pierce County","139",,,,,,,,,,,"35740","99999","999",,,,,,,,,,,,"Pierce County",2911,1274,1024,613
"G3101410","2010","2","4","Nebraska","31","Platte County","141",,,,,,,,,,,"18100","99999","999",,,,,,,,,,,,"Platte County",12658,5521,3692,3445
"G3101430","2010","2","4","Nebraska","31","Polk County","143",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Polk County",2212,827,870,515
"G3101450","2010","2","4","Nebraska","31","Red Willow County","145",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Red Willow County",4663,1771,1500,1392
"G3101470","2010","2","4","Nebraska","31","Richardson County","147",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Richardson County",3718,1216,1560,942
"G3101490","2010","2","4","Nebraska","31","Rock County","149",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Rock County",685,212,320,153
"G3101510","2010","2","4","Nebraska","31","Saline County","151",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Saline County",5131,1926,1649,1556
"G3101530","2010","2","4","Nebraska","31","Sarpy County","153",,,,,,,,,,,"36540","99999","420",,,,,,,,,,,,"Sarpy County",58102,34565,6785,16752
"G3101550","2010","2","4","Nebraska","31","Saunders County","155",,,,,,,,,,,"36540","99999","420",,,,,,,,,,,,"Saunders County",8040,4099,2308,1633
"G3101570","2010","2","4","Nebraska","31","Scotts Bluff County","157",,,,,,,,,,,"42420","99999","999",,,,,,,,,,,,"Scotts Bluff County",14928,5991,3991,4946
"G3101590","2010","2","4","Nebraska","31","Seward County","159",,,,,,,,,,,"30700","99999","999",,,,,,,,,,,,"Seward County",6266,2984,1684,1598
"G3101610","2010","2","4","Nebraska","31","Sheridan County","161",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sheridan County",2380,699,952,729
"G3101630","2010","2","4","Nebraska","31","Sherman County","163",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sherman County",1392,527,581,284
"G3101650","2010","2","4","Nebraska","31","Sioux County","165",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Sioux County",577,149,260,168
"G3101670","2010","2","4","Nebraska","31","Stanton County","167",,,,,,,,,,,"35740","99999","999",,,,,,,,,,,,"Stanton County",2387,1163,725,499
"G3101690","2010","2","4","Nebraska","31","Thayer County","169",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Thayer County",2296,777,1036,483
"G3101710","2010","2","4","Nebraska","31","Thomas County","171",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Thomas County",291,84,134,73
"G3101730","2010","2","4","Nebraska","31","Thurston County","173",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Thurston County",2158,515,859,784
"G3101750","2010","2","4","Nebraska","31","Valley County","175",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Valley County",1922,683,721,518
"G3101770","2010","2","4","Nebraska","31","Washington County","177",,,,,,,,,,,"36540","99999","420",,,,,,,,,,,,"Washington County",7761,4250,1831,1680
"G3101790","2010","2","4","Nebraska","31","Wayne County","179",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Wayne County",3507,1274,981,1252
"G3101810","2010","2","4","Nebraska","31","Webster County","181",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Webster County",1604,566,699,339
"G3101830","2010","2","4","Nebraska","31","Wheeler County","183",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Wheeler County",350,114,140,96
"G3101850","2010","2","4","Nebraska","31","York County","185",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"York County",5564,2227,1700,1637
"G3200010","2010","4","8","Nevada","32","Churchill County","001",,,,,,,,,,,"21980","99999","999",,,,,,,,,,,,"Churchill County",9671,4065,2151,3455
"G3200030","2010","4","8","Nevada","32","Clark County","003",,,,,,,,,,,"29820","99999","332",,,,,,,,,,,,"Clark County",715365,333552,74654,307159
"G3200050","2010","4","8","Nevada","32","Douglas County","005",,,,,,,,,,,"23820","99999","472",,,,,,,,,,,,"Douglas County",19638,10012,4093,5533
"G3200070","2010","4","8","Nevada","32","Elko County","007",,,,,,,,,,,"21220","99999","999",,,,,,,,,,,,"Elko County",17442,7999,3858,5585
"G3200090","2010","4","8","Nevada","32","Esmeralda County","009",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Esmeralda County",389,75,215,99
"G3200110","2010","4","8","Nevada","32","Eureka County","011",,,,,,,,,,,"21220","99999","999",,,,,,,,,,,,"Eureka County",836,203,353,280
"G3200130","2010","4","8","Nevada","32","Humboldt County","013",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Humboldt County",6289,2775,1692,1822
"G3200150","2010","4","8","Nevada","32","Lander County","015",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lander County",2213,835,756,622
"G3200170","2010","4","8","Nevada","32","Lincoln County","017",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Lincoln County",1988,723,721,544
"G3200190","2010","4","8","Nevada","32","Lyon County","019",,,,,,,,,,,"22280","99999","456",,,,,,,,,,,,"Lyon County",19808,10570,3809,5429
"G3200210","2010","4","8","Nevada","32","Mineral County","021",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Mineral County",2240,650,870,720
"G3200230","2010","4","8","Nevada","32","Nye County","023",,,,,,,,,,,"37220","99999","332",,,,,,,,,,,,"Nye County",18032,8137,4842,5053
"G3200270","2010","4","8","Nevada","32","Pershing County","027",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Pershing County",2018,733,661,624
"G3200290","2010","4","8","Nevada","32","Storey County","029",,,,,,,,,,,"39900","99999","456",,,,,,,,,,,,"Storey County",1742,1099,356,287
"G3200310","2010","4","8","Nevada","32","Washoe County","031",,,,,,,,,,,"39900","99999","456",,,,,,,,,,,,"Washoe County",163445,73653,22025,67767
"G3200330","2010","4","8","Nevada","32","White Pine County","033",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"White Pine County",3707,1361,1254,1092
"G3205100","2010","4","8","Nevada","32","Carson City","510",,,,,,,,,,,"16180","99999","999",,,,,,,,,,,,"Carson City",21427,8587,4141,8699
"G3300010","2010","1","1","New Hampshire","33","Belknap County","001",,,,,,,,,,,"29060","99999","148",,,,,,,,,,,,"Belknap County",24766,12670,5853,6243
"G3300030","2010","1","1","New Hampshire","33","Carroll County","003",,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,"Carroll County",21052,10353,6312,4387
"G3300050","2010","1","1","New Hampshire","33","Cheshire County","005",,,,,,,,,,,"28300","99999","999",,,,,,,,,,,,"Cheshire County",30204,14279,6869,9056
"G3300070","2010","1","1","New Hampshire","33","Coos County","007",,,,,,,,,,,"13620","99999","999",,,,,,,,,,,,"Coos County",14171,5437,4634,4100
"G3300090","2010","1","1","New Hampshire","33","Grafton County","009",,,,,,,,,,,"30100","99999","180",,,,,,,,,,,,"Grafton County",35986,15696,8848,11442
"G3300110","2010","1","1","New Hampshire","33","Hillsborough County","011",,,,,,,,,,,"31700","99999","148",,,,,,,,,,,,"Hillsborough County",155466,80188,23763,51515
"G3300130","2010","1","1","New Hampshire","33","Merrimack County","013",,,,,,,,,,,"18180","99999","148",,,,,,,,,,,,"Merrimack County",57069,29583,11103,16383
"G3300150","2010","1","1","New Hampshire","33","Rockingham County","015",,,,,,,,,,,"14460","40484","148",,,,,,,,,,,,"Rockingham County",115033,67445,20920,26668
"G3300170","2010","1","1","New Hampshire","33","Strafford County","017",,,,,,,,,,,"14460","40484","148",,,,,,,,,,,,"Strafford County",47100,22616,8626,15858
"G3300190","2010","1","1","New Hampshire","33","Sullivan County","019",,,,,,,,,,,"17200","99999","180",,,,,,,,,,,,"Sullivan County",18126,8721,4400,5005
