GISJOIN,id,Temp,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7V001
G4701490,47014,G47014,2010,3,6,Tennessee,47,Rutherford County,149,,,,,,,,,,,,,,34980,99999,400,,,,,,,,,,,,,,Rutherford County,,262604
G4701510,47015,G47015,2010,3,6,Tennessee,47,Scott County,151,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Scott County,,22228
G4701530,47015,G47015,2010,3,6,Tennessee,47,Sequatchie County,153,,,,,,,,,,,,,,16860,99999,174,,,,,,,,,,,,,,Sequatchie County,,14112
G4701550,47015,G47015,2010,3,6,Tennessee,47,Sevier County,155,,,,,,,,,,,,,,42940,99999,314,,,,,,,,,,,,,,Sevier County,,89889
G4701570,47015,G47015,2010,3,6,Tennessee,47,Shelby County,157,,,,,,,,,,,,,,32820,99999,999,,,,,,,,,,,,,,Shelby County,,927644
G4701590,47015,G47015,2010,3,6,Tennessee,47,Smith County,159,,,,,,,,,,,,,,34980,99999,400,,,,,,,,,,,,,,Smith County,,19166
G4701610,47016,G47016,2010,3,6,Tennessee,47,Stewart County,161,,,,,,,,,,,,,,17300,99999,999,,,,,,,,,,,,,,Stewart County,,13324
G4701630,47016,G47016,2010,3,6,Tennessee,47,Sullivan County,163,,,,,,,,,,,,,,28700,99999,304,,,,,,,,,,,,,,Sullivan County,,156823
G4701650,47016,G47016,2010,3,6,Tennessee,47,Sumner County,165,,,,,,,,,,,,,,34980,99999,400,,,,,,,,,,,,,,Sumner County,,160645
G4701670,47016,G47016,2010,3,6,Tennessee,47,Tipton County,167,,,,,,,,,,,,,,32820,99999,999,,,,,,,,,,,,,,Tipton County,,61081
G4701690,47016,G47016,2010,3,6,Tennessee,47,Trousdale County,169,,,,,,,,,,,,,,34980,99999,400,,,,,,,,,,,,,,Trousdale County,,7870
G4701710,47017,G47017,2010,3,6,Tennessee,47,Unicoi County,171,,,,,,,,,,,,,,27740,99999,304,,,,,,,,,,,,,,Unicoi County,,18313
G4701730,47017,G47017,2010,3,6,Tennessee,47,Union County,173,,,,,,,,,,,,,,28940,99999,314,,,,,,,,,,,,,,Union County,,19109
G4701750,47017,G47017,2010,3,6,Tennessee,47,Van Buren County,175,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Van Buren County,,5548
G4701770,47017,G47017,2010,3,6,Tennessee,47,Warren County,177,,,,,,,,,,,,,,32660,99999,999,,,,,,,,,,,,,,Warren County,,39839
G4701790,47017,G47017,2010,3,6,Tennessee,47,Washington County,179,,,,,,,,,,,,,,27740,99999,304,,,,,,,,,,,,,,Washington County,,122979
G4701810,47018,G47018,2010,3,6,Tennessee,47,Wayne County,181,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Wayne County,,17021
G4701830,47018,G47018,2010,3,6,Tennessee,47,Weakley County,183,,,,,,,,,,,,,,32280,99999,542,,,,,,,,,,,,,,Weakley County,,35021
G4701850,47018,G47018,2010,3,6,Tennessee,47,White County,185,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,White County,,25841
G4701870,47018,G47018,2010,3,6,Tennessee,47,Williamson County,187,,,,,,,,,,,,,,34980,99999,400,,,,,,,,,,,,,,Williamson County,,183182
G4701890,47018,G47018,2010,3,6,Tennessee,47,Wilson County,189,,,,,,,,,,,,,,34980,99999,400,,,,,,,,,,,,,,Wilson County,,113993
G4800010,48000,G48000,2010,3,7,Texas,48,Anderson County,1,,,,,,,,,,,,,,37300,99999,999,,,,,,,,,,,,,,Anderson County,,58458
G4800030,48000,G48000,2010,3,7,Texas,48,Andrews County,3,,,,,,,,,,,,,,11380,99999,999,,,,,,,,,,,,,,Andrews County,,14786
G4800050,48000,G48000,2010,3,7,Texas,48,Angelina County,5,,,,,,,,,,,,,,31260,99999,999,,,,,,,,,,,,,,Angelina County,,86771
G4800070,48000,G48000,2010,3,7,Texas,48,Aransas County,7,,,,,,,,,,,,,,18580,99999,204,,,,,,,,,,,,,,Aransas County,,23158
G4800090,48000,G48000,2010,3,7,Texas,48,Archer County,9,,,,,,,,,,,,,,48660,99999,999,,,,,,,,,,,,,,Archer County,,9054
G4800110,48001,G48001,2010,3,7,Texas,48,Armstrong County,11,,,,,,,,,,,,,,11100,99999,999,,,,,,,,,,,,,,Armstrong County,,1901
G4800130,48001,G48001,2010,3,7,Texas,48,Atascosa County,13,,,,,,,,,,,,,,41700,99999,999,,,,,,,,,,,,,,Atascosa County,,44911
G4800150,48001,G48001,2010,3,7,Texas,48,Austin County,15,,,,,,,,,,,,,,26420,99999,288,,,,,,,,,,,,,,Austin County,,28417
G4800170,48001,G48001,2010,3,7,Texas,48,Bailey County,17,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Bailey County,,7165
G4800190,48001,G48001,2010,3,7,Texas,48,Bandera County,19,,,,,,,,,,,,,,41700,99999,999,,,,,,,,,,,,,,Bandera County,,20485
G4800210,48002,G48002,2010,3,7,Texas,48,Bastrop County,21,,,,,,,,,,,,,,12420,99999,126,,,,,,,,,,,,,,Bastrop County,,74171
G4800230,48002,G48002,2010,3,7,Texas,48,Baylor County,23,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Baylor County,,3726
G4800250,48002,G48002,2010,3,7,Texas,48,Bee County,25,,,,,,,,,,,,,,13300,99999,999,,,,,,,,,,,,,,Bee County,,31861
G4800270,48002,G48002,2010,3,7,Texas,48,Bell County,27,,,,,,,,,,,,,,28660,99999,999,,,,,,,,,,,,,,Bell County,,310235
G4800290,48002,G48002,2010,3,7,Texas,48,Bexar County,29,,,,,,,,,,,,,,41700,99999,999,,,,,,,,,,,,,,Bexar County,,1714773
G4800310,48003,G48003,2010,3,7,Texas,48,Blanco County,31,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Blanco County,,10497
G4800330,48003,G48003,2010,3,7,Texas,48,Borden County,33,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Borden County,,641
G4800350,48003,G48003,2010,3,7,Texas,48,Bosque County,35,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Bosque County,,18212
G4800370,48003,G48003,2010,3,7,Texas,48,Bowie County,37,,,,,,,,,,,,,,45500,99999,999,,,,,,,,,,,,,,Bowie County,,92565
G4800390,48003,G48003,2010,3,7,Texas,48,Brazoria County,39,,,,,,,,,,,,,,26420,99999,288,,,,,,,,,,,,,,Brazoria County,,313166
G4800410,48004,G48004,2010,3,7,Texas,48,Brazos County,41,,,,,,,,,,,,,,17780,99999,999,,,,,,,,,,,,,,Brazos County,,194851
G4800430,48004,G48004,2010,3,7,Texas,48,Brewster County,43,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Brewster County,,9232
G4800450,48004,G48004,2010,3,7,Texas,48,Briscoe County,45,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Briscoe County,,1637
G4800470,48004,G48004,2010,3,7,Texas,48,Brooks County,47,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Brooks County,,7223
G4800490,48004,G48004,2010,3,7,Texas,48,Brown County,49,,,,,,,,,,,,,,15220,99999,999,,,,,,,,,,,,,,Brown County,,38106
G4800510,48005,G48005,2010,3,7,Texas,48,Burleson County,51,,,,,,,,,,,,,,17780,99999,999,,,,,,,,,,,,,,Burleson County,,17187
G4800530,48005,G48005,2010,3,7,Texas,48,Burnet County,53,,,,,,,,,,,,,,31920,99999,126,,,,,,,,,,,,,,Burnet County,,42750
G4800550,48005,G48005,2010,3,7,Texas,48,Caldwell County,55,,,,,,,,,,,,,,12420,99999,126,,,,,,,,,,,,,,Caldwell County,,38066
G4800570,48005,G48005,2010,3,7,Texas,48,Calhoun County,57,,,,,,,,,,,,,,47020,99999,999,,,,,,,,,,,,,,Calhoun County,,21381
G4800590,48005,G48005,2010,3,7,Texas,48,Callahan County,59,,,,,,,,,,,,,,10180,99999,999,,,,,,,,,,,,,,Callahan County,,13544
G4800610,48006,G48006,2010,3,7,Texas,48,Cameron County,61,,,,,,,,,,,,,,15180,99999,154,,,,,,,,,,,,,,Cameron County,,406220
G4800630,48006,G48006,2010,3,7,Texas,48,Camp County,63,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Camp County,,12401
G4800650,48006,G48006,2010,3,7,Texas,48,Carson County,65,,,,,,,,,,,,,,11100,99999,999,,,,,,,,,,,,,,Carson County,,6182
G4800670,48006,G48006,2010,3,7,Texas,48,Cass County,67,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Cass County,,30464
G4800690,48006,G48006,2010,3,7,Texas,48,Castro County,69,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Castro County,,8062
G4800710,48007,G48007,2010,3,7,Texas,48,Chambers County,71,,,,,,,,,,,,,,26420,99999,288,,,,,,,,,,,,,,Chambers County,,35096
G4800730,48007,G48007,2010,3,7,Texas,48,Cherokee County,73,,,,,,,,,,,,,,27380,99999,540,,,,,,,,,,,,,,Cherokee County,,50845
G4800750,48007,G48007,2010,3,7,Texas,48,Childress County,75,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Childress County,,7041
G4800770,48007,G48007,2010,3,7,Texas,48,Clay County,77,,,,,,,,,,,,,,48660,99999,999,,,,,,,,,,,,,,Clay County,,10752
G4800790,48007,G48007,2010,3,7,Texas,48,Cochran County,79,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Cochran County,,3127
G4800810,48008,G48008,2010,3,7,Texas,48,Coke County,81,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Coke County,,3320
G4800830,48008,G48008,2010,3,7,Texas,48,Coleman County,83,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Coleman County,,8895
G4800850,48008,G48008,2010,3,7,Texas,48,Collin County,85,,,,,,,,,,,,,,19100,19124,206,,,,,,,,,,,,,,Collin County,,782341
G4800870,48008,G48008,2010,3,7,Texas,48,Collingsworth County,87,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Collingsworth County,,3057
G4800890,48008,G48008,2010,3,7,Texas,48,Colorado County,89,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Colorado County,,20874
G4800910,48009,G48009,2010,3,7,Texas,48,Comal County,91,,,,,,,,,,,,,,41700,99999,999,,,,,,,,,,,,,,Comal County,,108472
G4800930,48009,G48009,2010,3,7,Texas,48,Comanche County,93,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Comanche County,,13974
G4800950,48009,G48009,2010,3,7,Texas,48,Concho County,95,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Concho County,,4087
G4800970,48009,G48009,2010,3,7,Texas,48,Cooke County,97,,,,,,,,,,,,,,23620,99999,206,,,,,,,,,,,,,,Cooke County,,38437
G4800990,48009,G48009,2010,3,7,Texas,48,Coryell County,99,,,,,,,,,,,,,,28660,99999,999,,,,,,,,,,,,,,Coryell County,,75388
G4801010,48010,G48010,2010,3,7,Texas,48,Cottle County,101,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Cottle County,,1505
G4801030,48010,G48010,2010,3,7,Texas,48,Crane County,103,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Crane County,,4375
G4801050,48010,G48010,2010,3,7,Texas,48,Crockett County,105,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Crockett County,,3719
G4801070,48010,G48010,2010,3,7,Texas,48,Crosby County,107,,,,,,,,,,,,,,31180,99999,352,,,,,,,,,,,,,,Crosby County,,6059
G4801090,48010,G48010,2010,3,7,Texas,48,Culberson County,109,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Culberson County,,2398
G4801110,48011,G48011,2010,3,7,Texas,48,Dallam County,111,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Dallam County,,6703
G4801130,48011,G48011,2010,3,7,Texas,48,Dallas County,113,,,,,,,,,,,,,,19100,19124,206,,,,,,,,,,,,,,Dallas County,,2368139
G4801150,48011,G48011,2010,3,7,Texas,48,Dawson County,115,,,,,,,,,,,,,,29500,99999,999,,,,,,,,,,,,,,Dawson County,,13833
G4801170,48011,G48011,2010,3,7,Texas,48,Deaf Smith County,117,,,,,,,,,,,,,,25820,99999,999,,,,,,,,,,,,,,Deaf Smith County,,19372
G4801190,48011,G48011,2010,3,7,Texas,48,Delta County,119,,,,,,,,,,,,,,19100,19124,206,,,,,,,,,,,,,,Delta County,,5231
G4801210,48012,G48012,2010,3,7,Texas,48,Denton County,121,,,,,,,,,,,,,,19100,19124,206,,,,,,,,,,,,,,Denton County,,662614
G4801230,48012,G48012,2010,3,7,Texas,48,DeWitt County,123,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,DeWitt County,,20097
G4801250,48012,G48012,2010,3,7,Texas,48,Dickens County,125,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Dickens County,,2444
G4801270,48012,G48012,2010,3,7,Texas,48,Dimmit County,127,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Dimmit County,,9996
G4801290,48012,G48012,2010,3,7,Texas,48,Donley County,129,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Donley County,,3677
G4801310,48013,G48013,2010,3,7,Texas,48,Duval County,131,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Duval County,,11782
G4801330,48013,G48013,2010,3,7,Texas,48,Eastland County,133,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Eastland County,,18583
G4801350,48013,G48013,2010,3,7,Texas,48,Ector County,135,,,,,,,,,,,,,,36220,99999,372,,,,,,,,,,,,,,Ector County,,137130
G4801370,48013,G48013,2010,3,7,Texas,48,Edwards County,137,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Edwards County,,2002
G4801390,48013,G48013,2010,3,7,Texas,48,Ellis County,139,,,,,,,,,,,,,,19100,19124,206,,,,,,,,,,,,,,Ellis County,,149610
G4801410,48014,G48014,2010,3,7,Texas,48,El Paso County,141,,,,,,,,,,,,,,21340,99999,999,,,,,,,,,,,,,,El Paso County,,800647
G4801430,48014,G48014,2010,3,7,Texas,48,Erath County,143,,,,,,,,,,,,,,44500,99999,999,,,,,,,,,,,,,,Erath County,,37890
G4801450,48014,G48014,2010,3,7,Texas,48,Falls County,145,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Falls County,,17866
G4801470,48014,G48014,2010,3,7,Texas,48,Fannin County,147,,,,,,,,,,,,,,14300,99999,206,,,,,,,,,,,,,,Fannin County,,33915
G4801490,48014,G48014,2010,3,7,Texas,48,Fayette County,149,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Fayette County,,24554
G4801510,48015,G48015,2010,3,7,Texas,48,Fisher County,151,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Fisher County,,3974
G4801530,48015,G48015,2010,3,7,Texas,48,Floyd County,153,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Floyd County,,6446
G4801550,48015,G48015,2010,3,7,Texas,48,Foard County,155,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Foard County,,1336
G4801570,48015,G48015,2010,3,7,Texas,48,Fort Bend County,157,,,,,,,,,,,,,,26420,99999,288,,,,,,,,,,,,,,Fort Bend County,,585375
G4801590,48015,G48015,2010,3,7,Texas,48,Franklin County,159,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Franklin County,,10605
G4801610,48016,G48016,2010,3,7,Texas,48,Freestone County,161,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Freestone County,,19816
G4801630,48016,G48016,2010,3,7,Texas,48,Frio County,163,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Frio County,,17217
G4801650,48016,G48016,2010,3,7,Texas,48,Gaines County,165,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Gaines County,,17526
G4801670,48016,G48016,2010,3,7,Texas,48,Galveston County,167,,,,,,,,,,,,,,26420,99999,288,,,,,,,,,,,,,,Galveston County,,291309
G4801690,48016,G48016,2010,3,7,Texas,48,Garza County,169,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Garza County,,6461
G4801710,48017,G48017,2010,3,7,Texas,48,Gillespie County,171,,,,,,,,,,,,,,23240,99999,999,,,,,,,,,,,,,,Gillespie County,,24837
G4801730,48017,G48017,2010,3,7,Texas,48,Glasscock County,173,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Glasscock County,,1226
G4801750,48017,G48017,2010,3,7,Texas,48,Goliad County,175,,,,,,,,,,,,,,47020,99999,999,,,,,,,,,,,,,,Goliad County,,7210
G4801770,48017,G48017,2010,3,7,Texas,48,Gonzales County,177,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Gonzales County,,19807
G4801790,48017,G48017,2010,3,7,Texas,48,Gray County,179,,,,,,,,,,,,,,37420,99999,999,,,,,,,,,,,,,,Gray County,,22535
G4801810,48018,G48018,2010,3,7,Texas,48,Grayson County,181,,,,,,,,,,,,,,43300,99999,206,,,,,,,,,,,,,,Grayson County,,120877
G4801830,48018,G48018,2010,3,7,Texas,48,Gregg County,183,,,,,,,,,,,,,,30980,99999,346,,,,,,,,,,,,,,Gregg County,,121730
G4801850,48018,G48018,2010,3,7,Texas,48,Grimes County,185,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Grimes County,,26604
G4801870,48018,G48018,2010,3,7,Texas,48,Guadalupe County,187,,,,,,,,,,,,,,41700,99999,999,,,,,,,,,,,,,,Guadalupe County,,131533
G4801890,48018,G48018,2010,3,7,Texas,48,Hale County,189,,,,,,,,,,,,,,38380,99999,999,,,,,,,,,,,,,,Hale County,,36273
G4801910,48019,G48019,2010,3,7,Texas,48,Hall County,191,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hall County,,3353
G4801930,48019,G48019,2010,3,7,Texas,48,Hamilton County,193,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hamilton County,,8517
G4801950,48019,G48019,2010,3,7,Texas,48,Hansford County,195,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hansford County,,5613
G4801970,48019,G48019,2010,3,7,Texas,48,Hardeman County,197,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hardeman County,,4139
G4801990,48019,G48019,2010,3,7,Texas,48,Hardin County,199,,,,,,,,,,,,,,13140,99999,999,,,,,,,,,,,,,,Hardin County,,54635
G4802010,48020,G48020,2010,3,7,Texas,48,Harris County,201,,,,,,,,,,,,,,26420,99999,288,,,,,,,,,,,,,,Harris County,,4092459
G4802030,48020,G48020,2010,3,7,Texas,48,Harrison County,203,,,,,,,,,,,,,,32220,99999,346,,,,,,,,,,,,,,Harrison County,,65631
G4802050,48020,G48020,2010,3,7,Texas,48,Hartley County,205,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hartley County,,6062
G4802070,48020,G48020,2010,3,7,Texas,48,Haskell County,207,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Haskell County,,5899
G4802090,48020,G48020,2010,3,7,Texas,48,Hays County,209,,,,,,,,,,,,,,12420,99999,126,,,,,,,,,,,,,,Hays County,,157107
G4802110,48021,G48021,2010,3,7,Texas,48,Hemphill County,211,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hemphill County,,3807
G4802130,48021,G48021,2010,3,7,Texas,48,Henderson County,213,,,,,,,,,,,,,,11980,99999,206,,,,,,,,,,,,,,Henderson County,,78532
G4802150,48021,G48021,2010,3,7,Texas,48,Hidalgo County,215,,,,,,,,,,,,,,32580,99999,999,,,,,,,,,,,,,,Hidalgo County,,774769
G4802170,48021,G48021,2010,3,7,Texas,48,Hill County,217,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hill County,,35089
G4802190,48021,G48021,2010,3,7,Texas,48,Hockley County,219,,,,,,,,,,,,,,30220,99999,352,,,,,,,,,,,,,,Hockley County,,22935
G4802210,48022,G48022,2010,3,7,Texas,48,Hood County,221,,,,,,,,,,,,,,24180,99999,206,,,,,,,,,,,,,,Hood County,,51182
G4802230,48022,G48022,2010,3,7,Texas,48,Hopkins County,223,,,,,,,,,,,,,,44860,99999,999,,,,,,,,,,,,,,Hopkins County,,35161
G4802250,48022,G48022,2010,3,7,Texas,48,Houston County,225,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Houston County,,23732
G4802270,48022,G48022,2010,3,7,Texas,48,Howard County,227,,,,,,,,,,,,,,13700,99999,999,,,,,,,,,,,,,,Howard County,,35012
G4802290,48022,G48022,2010,3,7,Texas,48,Hudspeth County,229,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Hudspeth County,,3476
G4802310,48023,G48023,2010,3,7,Texas,48,Hunt County,231,,,,,,,,,,,,,,19100,19124,206,,,,,,,,,,,,,,Hunt County,,86129
G4802330,48023,G48023,2010,3,7,Texas,48,Hutchinson County,233,,,,,,,,,,,,,,14420,99999,999,,,,,,,,,,,,,,Hutchinson County,,22150
G4802350,48023,G48023,2010,3,7,Texas,48,Irion County,235,,,,,,,,,,,,,,41660,99999,999,,,,,,,,,,,,,,Irion County,,1599
G4802370,48023,G48023,2010,3,7,Texas,48,Jack County,237,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Jack County,,9044
G4802390,48023,G48023,2010,3,7,Texas,48,Jackson County,239,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Jackson County,,14075
G4802410,48024,G48024,2010,3,7,Texas,48,Jasper County,241,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Jasper County,,35710
G4802430,48024,G48024,2010,3,7,Texas,48,Jeff Davis County,243,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Jeff Davis County,,2342
G4802450,48024,G48024,2010,3,7,Texas,48,Jefferson County,245,,,,,,,,,,,,,,13140,99999,999,,,,,,,,,,,,,,Jefferson County,,252273
G4802470,48024,G48024,2010,3,7,Texas,48,Jim Hogg County,247,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Jim Hogg County,,5300
G4802490,48024,G48024,2010,3,7,Texas,48,Jim Wells County,249,,,,,,,,,,,,,,10860,99999,999,,,,,,,,,,,,,,Jim Wells County,,40838
G4802510,48025,G48025,2010,3,7,Texas,48,Johnson County,251,,,,,,,,,,,,,,19100,23104,206,,,,,,,,,,,,,,Johnson County,,150934
G4802530,48025,G48025,2010,3,7,Texas,48,Jones County,253,,,,,,,,,,,,,,10180,99999,999,,,,,,,,,,,,,,Jones County,,20202
G4802550,48025,G48025,2010,3,7,Texas,48,Karnes County,255,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Karnes County,,14824
G4802570,48025,G48025,2010,3,7,Texas,48,Kaufman County,257,,,,,,,,,,,,,,19100,19124,206,,,,,,,,,,,,,,Kaufman County,,103350
G4802590,48025,G48025,2010,3,7,Texas,48,Kendall County,259,,,,,,,,,,,,,,41700,99999,999,,,,,,,,,,,,,,Kendall County,,33410
G4802610,48026,G48026,2010,3,7,Texas,48,Kenedy County,261,,,,,,,,,,,,,,28780,99999,204,,,,,,,,,,,,,,Kenedy County,,416
G4802630,48026,G48026,2010,3,7,Texas,48,Kent County,263,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Kent County,,808
G4802650,48026,G48026,2010,3,7,Texas,48,Kerr County,265,,,,,,,,,,,,,,28500,99999,999,,,,,,,,,,,,,,Kerr County,,49625
G4802670,48026,G48026,2010,3,7,Texas,48,Kimble County,267,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Kimble County,,4607
G4802690,48026,G48026,2010,3,7,Texas,48,King County,269,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,King County,,286
G4802710,48027,G48027,2010,3,7,Texas,48,Kinney County,271,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Kinney County,,3598
G4802730,48027,G48027,2010,3,7,Texas,48,Kleberg County,273,,,,,,,,,,,,,,28780,99999,204,,,,,,,,,,,,,,Kleberg County,,32061
G4802750,48027,G48027,2010,3,7,Texas,48,Knox County,275,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Knox County,,3719
G4802770,48027,G48027,2010,3,7,Texas,48,Lamar County,277,,,,,,,,,,,,,,37580,99999,999,,,,,,,,,,,,,,Lamar County,,49793
G4802790,48027,G48027,2010,3,7,Texas,48,Lamb County,279,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Lamb County,,13977
G4802810,48028,G48028,2010,3,7,Texas,48,Lampasas County,281,,,,,,,,,,,,,,28660,99999,999,,,,,,,,,,,,,,Lampasas County,,19677
G4802830,48028,G48028,2010,3,7,Texas,48,La Salle County,283,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,La Salle County,,6886
G4802850,48028,G48028,2010,3,7,Texas,48,Lavaca County,285,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Lavaca County,,19263
G4802870,48028,G48028,2010,3,7,Texas,48,Lee County,287,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Lee County,,16612
G4802890,48028,G48028,2010,3,7,Texas,48,Leon County,289,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Leon County,,16801
G4802910,48029,G48029,2010,3,7,Texas,48,Liberty County,291,,,,,,,,,,,,,,26420,99999,288,,,,,,,,,,,,,,Liberty County,,75643
G4802930,48029,G48029,2010,3,7,Texas,48,Limestone County,293,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Limestone County,,23384
G4802950,48029,G48029,2010,3,7,Texas,48,Lipscomb County,295,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Lipscomb County,,3302
G4802970,48029,G48029,2010,3,7,Texas,48,Live Oak County,297,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Live Oak County,,11531
G4802990,48029,G48029,2010,3,7,Texas,48,Llano County,299,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Llano County,,19301
G4803010,48030,G48030,2010,3,7,Texas,48,Loving County,301,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Loving County,,82
G4803030,48030,G48030,2010,3,7,Texas,48,Lubbock County,303,,,,,,,,,,,,,,31180,99999,352,,,,,,,,,,,,,,Lubbock County,,278831
G4803050,48030,G48030,2010,3,7,Texas,48,Lynn County,305,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,Lynn County,,5915
G4803070,48030,G48030,2010,3,7,Texas,48,McCulloch County,307,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,McCulloch County,,8283
G4803090,48030,G48030,2010,3,7,Texas,48,McLennan County,309,,,,,,,,,,,,,,47380,99999,999,,,,,,,,,,,,,,McLennan County,,234906
G4803110,48031,G48031,2010,3,7,Texas,48,McMullen County,311,,,,,,,,,,,,,,99999,99999,999,,,,,,,,,,,,,,McMullen County,,707
